league,season,team,players_used,Age,Poss,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,url
,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,
ESP-La Liga,1718,Real Betis,29,27.1,56.9,38,418,3420,38,56,43,99,54,2,3,91,3,1.47,1.13,2.61,1.42,2.55,/en/squads/fc536746/2017-2018/Real-Betis-Stats
ESP-La Liga,1718,Real Madrid,24,27.1,60.2,38,418,3420,38,91,65,156,83,8,10,67,4,2.39,1.71,4.11,2.18,3.89,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats
ESP-La Liga,1718,Real Sociedad,27,25.9,56.5,38,418,3420,38,64,47,111,60,4,5,64,5,1.68,1.24,2.92,1.58,2.82,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats
ESP-La Liga,1718,Sevilla,31,27.1,54.3,38,418,3420,38,48,35,83,44,4,5,99,3,1.26,0.92,2.18,1.16,2.08,/en/squads/ad2be733/2017-2018/Sevilla-Stats
ESP-La Liga,1718,Valencia,25,24.8,48.6,38,418,3420,38,63,45,108,55,8,8,107,5,1.66,1.18,2.84,1.45,2.63,/en/squads/dcc91a7b/2017-2018/Valencia-Stats
ESP-La Liga,1718,Villarreal,32,26.6,50.4,38,418,3420,38,56,45,101,52,4,5,117,6,1.47,1.18,2.66,1.37,2.55,/en/squads/2a8183b3/2017-2018/Villarreal-Stats
ESP-La Liga,1819,Alavés,26,26.7,42.7,38,418,3420,38,39,27,66,37,2,3,101,1,1.03,0.71,1.74,0.97,1.68,/en/squads/8d6fd021/2018-2019/Alaves-Stats
ESP-La Liga,1819,Athletic Club,27,27.6,50.0,38,418,3420,38,39,26,65,34,5,7,120,4,1.03,0.68,1.71,0.89,1.58,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats
ESP-La Liga,1819,Atlético Madrid,29,26.4,49.2,38,418,3420,38,53,36,89,50,3,4,103,5,1.39,0.95,2.34,1.32,2.26,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats
ESP-La Liga,1819,Barcelona,30,27.7,64.4,38,418,3420,38,88,61,149,80,8,9,77,2,2.32,1.61,3.92,2.11,3.71,/en/squads/206d90db/2018-2019/Barcelona-Stats
ESP-La Liga,1819,Celta Vigo,28,25.5,51.6,38,418,3420,38,52,37,89,45,7,7,84,6,1.37,0.97,2.34,1.18,2.16,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats
ESP-La Liga,1819,Eibar,25,28.5,54.0,38,418,3420,38,46,26,72,39,7,8,82,2,1.21,0.68,1.89,1.03,1.71,/en/squads/bea5c710/2018-2019/Eibar-Stats
ESP-La Liga,1819,Espanyol,25,27.7,49.4,38,418,3420,38,43,26,69,39,4,4,92,2,1.13,0.68,1.82,1.03,1.71,/en/squads/a8661628/2018-2019/Espanyol-Stats
ESP-La Liga,1819,Getafe,26,27.5,40.7,38,418,3420,38,47,34,81,41,6,6,111,7,1.24,0.89,2.13,1.08,1.97,/en/squads/7848bd64/2018-2019/Getafe-Stats
ESP-La Liga,1819,Girona,26,26.6,48.0,38,418,3420,38,37,23,60,31,6,6,83,4,0.97,0.61,1.58,0.82,1.42,/en/squads/9024a00a/2018-2019/Girona-Stats
ESP-La Liga,1819,Huesca,30,26.7,44.5,38,418,3420,38,43,28,71,37,6,7,114,3,1.13,0.74,1.87,0.97,1.71,/en/squads/c6c493e6/2018-2019/Huesca-Stats
ESP-La Liga,1819,Leganés,29,26.6,43.1,38,418,3420,38,36,25,61,33,3,5,106,4,0.95,0.66,1.61,0.87,1.53,/en/squads/7c6f2c78/2018-2019/Leganes-Stats
ESP-La Liga,1819,Levante,26,26.3,45.7,38,418,3420,38,56,39,95,51,5,7,112,7,1.47,1.03,2.5,1.34,2.37,/en/squads/9800b6a1/2018-2019/Levante-Stats
ESP-La Liga,1819,Rayo Vallecano,29,26.6,48.7,38,418,3420,38,40,24,64,35,5,5,106,8,1.05,0.63,1.68,0.92,1.55,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats
ESP-La Liga,1819,Real Betis,25,26.7,61.8,38,418,3420,38,43,30,73,38,5,7,89,1,1.13,0.79,1.92,1.0,1.79,/en/squads/fc536746/2018-2019/Real-Betis-Stats
ESP-La Liga,1819,Real Madrid,27,27.1,60.1,38,418,3420,38,61,39,100,52,9,9,83,6,1.61,1.03,2.63,1.37,2.39,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats
ESP-La Liga,1819,Real Sociedad,30,24.9,51.7,38,418,3420,38,44,27,71,36,8,10,82,4,1.16,0.71,1.87,0.95,1.66,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats
ESP-La Liga,1819,Sevilla,27,27.9,52.3,38,418,3420,38,60,47,107,55,5,6,118,6,1.58,1.24,2.82,1.45,2.68,/en/squads/ad2be733/2018-2019/Sevilla-Stats
ESP-La Liga,1819,Valencia,25,26.4,47.1,38,418,3420,38,50,38,88,45,5,7,90,3,1.32,1.0,2.32,1.18,2.18,/en/squads/dcc91a7b/2018-2019/Valencia-Stats
ESP-La Liga,1819,Valladolid,28,27.4,46.8,38,418,3420,38,31,19,50,27,4,7,92,0,0.82,0.5,1.32,0.71,1.21,/en/squads/17859612/2018-2019/Valladolid-Stats
ESP-La Liga,1819,Villarreal,26,27.1,48.3,38,418,3420,38,47,34,81,44,3,6,118,3,1.24,0.89,2.13,1.16,2.05,/en/squads/2a8183b3/2018-2019/Villarreal-Stats
ESP-La Liga,1920,Alavés,32,27.6,41.5,38,418,3420,38,34,20,54,28,6,6,111,7,0.89,0.53,1.42,0.74,1.26,/en/squads/8d6fd021/2019-2020/Alaves-Stats
ESP-La Liga,1920,Athletic Club,26,26.7,48.7,38,418,3420,38,40,23,63,32,8,10,90,2,1.05,0.61,1.66,0.84,1.45,/en/squads/2b390eca/2019-2020/Athletic-Club-Stats
ESP-La Liga,1920,Atlético Madrid,30,26.1,48.6,38,418,3420,38,50,35,85,44,6,8,93,3,1.32,0.92,2.24,1.16,2.08,/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats
ESP-La Liga,1920,Barcelona,28,27.8,66.4,38,418,3420,38,84,62,146,78,6,6,92,6,2.21,1.63,3.84,2.05,3.68,/en/squads/206d90db/2019-2020/Barcelona-Stats
ESP-La Liga,1920,Celta Vigo,30,25.8,51.7,38,418,3420,38,37,26,63,31,6,9,104,6,0.97,0.68,1.66,0.82,1.5,/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats
ESP-La Liga,1920,Eibar,26,29.3,46.3,38,418,3420,38,38,24,62,31,7,10,92,3,1.0,0.63,1.63,0.82,1.45,/en/squads/bea5c710/2019-2020/Eibar-Stats
ESP-La Liga,1920,Espanyol,31,27.7,47.4,38,418,3420,38,25,17,42,21,4,4,107,9,0.66,0.45,1.11,0.55,1.0,/en/squads/a8661628/2019-2020/Espanyol-Stats
ESP-La Liga,1920,Getafe,30,27.5,45.0,38,418,3420,38,42,31,73,36,6,7,135,5,1.11,0.82,1.92,0.95,1.76,/en/squads/7848bd64/2019-2020/Getafe-Stats
ESP-La Liga,1920,Granada,27,26.8,43.8,38,418,3420,38,50,34,84,45,5,5,109,1,1.32,0.89,2.21,1.18,2.08,/en/squads/a0435291/2019-2020/Granada-Stats
ESP-La Liga,1920,Leganés,29,26.9,43.9,38,418,3420,38,30,19,49,27,3,5,127,4,0.79,0.5,1.29,0.71,1.21,/en/squads/7c6f2c78/2019-2020/Leganes-Stats
ESP-La Liga,1920,Levante,29,27.7,48.3,38,418,3420,38,45,28,73,40,5,5,79,5,1.18,0.74,1.92,1.05,1.79,/en/squads/9800b6a1/2019-2020/Levante-Stats
ESP-La Liga,1920,Mallorca,32,26.8,45.0,38,418,3420,38,39,21,60,31,8,10,93,5,1.03,0.55,1.58,0.82,1.37,/en/squads/2aa12281/2019-2020/Mallorca-Stats
ESP-La Liga,1920,Osasuna,31,27.7,47.4,38,418,3420,38,46,26,72,38,8,8,110,6,1.21,0.68,1.89,1.0,1.68,/en/squads/03c57e2b/2019-2020/Osasuna-Stats
ESP-La Liga,1920,Real Betis,27,27.5,56.7,38,418,3420,38,48,35,83,42,6,8,108,9,1.26,0.92,2.18,1.11,2.03,/en/squads/fc536746/2019-2020/Real-Betis-Stats
ESP-La Liga,1920,Real Madrid,26,27.6,58.8,38,418,3420,38,69,52,121,58,11,11,82,4,1.82,1.37,3.18,1.53,2.89,/en/squads/53a2f082/2019-2020/Real-Madrid-Stats
ESP-La Liga,1920,Real Sociedad,27,24.8,56.2,38,418,3420,38,54,38,92,50,4,5,79,2,1.42,1.0,2.42,1.32,2.32,/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats
ESP-La Liga,1920,Sevilla,26,27.7,57.9,38,418,3420,38,53,35,88,46,7,7,97,1,1.39,0.92,2.32,1.21,2.13,/en/squads/ad2be733/2019-2020/Sevilla-Stats
ESP-La Liga,1920,Valencia,28,27.0,49.0,38,418,3420,38,45,34,79,40,5,8,80,8,1.18,0.89,2.08,1.05,1.95,/en/squads/dcc91a7b/2019-2020/Valencia-Stats
ESP-La Liga,1920,Valladolid,30,27.1,44.7,38,418,3420,38,31,19,50,28,3,6,84,0,0.82,0.5,1.32,0.74,1.24,/en/squads/17859612/2019-2020/Valladolid-Stats
ESP-La Liga,1920,Villarreal,25,27.6,52.9,38,418,3420,38,62,40,102,52,10,11,78,1,1.63,1.05,2.68,1.37,2.42,/en/squads/2a8183b3/2019-2020/Villarreal-Stats
ESP-La Liga,2021,Alavés,30,28.7,42.8,38,418,3420,38,35,21,56,30,5,8,96,8,0.92,0.55,1.47,0.79,1.34,/en/squads/8d6fd021/2020-2021/Alaves-Stats
ESP-La Liga,2021,Athletic Club,27,26.6,49.9,38,418,3420,38,43,31,74,39,4,5,82,3,1.13,0.82,1.95,1.03,1.84,/en/squads/2b390eca/2020-2021/Athletic-Club-Stats
ESP-La Liga,2021,Atlético Madrid,25,27.3,52.3,38,418,3420,38,65,54,119,60,5,7,100,0,1.71,1.42,3.13,1.58,3.0,/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats
ESP-La Liga,2021,Barcelona,25,26.4,65.5,38,418,3420,38,80,51,131,76,4,8,72,2,2.11,1.34,3.45,2.0,3.34,/en/squads/206d90db/2020-2021/Barcelona-Stats
ESP-La Liga,2021,Celta Vigo,30,26.6,53.3,38,418,3420,38,55,39,94,48,7,7,109,5,1.45,1.03,2.47,1.26,2.29,/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats
ESP-La Liga,2021,Cádiz,34,28.8,34.8,38,418,3420,38,33,16,49,29,4,4,81,3,0.87,0.42,1.29,0.76,1.18,/en/squads/ee7c297c/2020-2021/Cadiz-Stats
ESP-La Liga,2021,Eibar,30,28.2,49.3,38,418,3420,38,29,20,49,25,4,9,71,3,0.76,0.53,1.29,0.66,1.18,/en/squads/bea5c710/2020-2021/Eibar-Stats
ESP-La Liga,2021,Elche,30,28.1,47.5,38,418,3420,38,33,25,58,31,2,3,99,3,0.87,0.66,1.53,0.82,1.47,/en/squads/6c8b07df/2020-2021/Elche-Stats
ESP-La Liga,2021,Getafe,31,26.7,43.3,38,418,3420,38,27,14,41,24,3,5,120,7,0.71,0.37,1.08,0.63,1.0,/en/squads/7848bd64/2020-2021/Getafe-Stats
ESP-La Liga,2021,Granada,34,27.4,41.4,38,418,3420,38,47,30,77,44,3,5,97,6,1.24,0.79,2.03,1.16,1.95,/en/squads/a0435291/2020-2021/Granada-Stats
ESP-La Liga,2021,Huesca,27,28.0,48.3,38,418,3420,38,32,23,55,29,3,4,69,2,0.84,0.61,1.45,0.76,1.37,/en/squads/c6c493e6/2020-2021/Huesca-Stats
ESP-La Liga,2021,Levante,29,28.0,52.2,38,418,3420,38,45,35,80,42,3,6,68,1,1.18,0.92,2.11,1.11,2.03,/en/squads/9800b6a1/2020-2021/Levante-Stats
ESP-La Liga,2021,Osasuna,28,27.9,43.2,38,418,3420,38,36,25,61,31,5,6,80,5,0.95,0.66,1.61,0.82,1.47,/en/squads/03c57e2b/2020-2021/Osasuna-Stats
ESP-La Liga,2021,Real Betis,25,27.9,53.6,38,418,3420,38,50,35,85,42,8,11,93,8,1.32,0.92,2.24,1.11,2.03,/en/squads/fc536746/2020-2021/Real-Betis-Stats
ESP-La Liga,2021,Real Madrid,30,27.9,59.3,38,418,3420,38,64,53,117,61,3,3,59,2,1.68,1.39,3.08,1.61,3.0,/en/squads/53a2f082/2020-2021/Real-Madrid-Stats
ESP-La Liga,2021,Real Sociedad,30,25.0,54.9,38,418,3420,38,58,39,97,49,9,12,81,1,1.53,1.03,2.55,1.29,2.32,/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats
ESP-La Liga,2021,Sevilla,26,28.1,60.9,38,418,3420,38,52,36,88,46,6,7,79,2,1.37,0.95,2.32,1.21,2.16,/en/squads/ad2be733/2020-2021/Sevilla-Stats
ESP-La Liga,2021,Valencia,30,25.2,46.9,38,418,3420,38,48,35,83,40,8,10,82,5,1.26,0.92,2.18,1.05,1.97,/en/squads/dcc91a7b/2020-2021/Valencia-Stats
ESP-La Liga,2021,Valladolid,32,28.1,45.2,38,418,3420,38,34,21,55,27,7,8,93,4,0.89,0.55,1.45,0.71,1.26,/en/squads/17859612/2020-2021/Valladolid-Stats
ESP-La Liga,2021,Villarreal,29,28.0,55.2,38,418,3420,38,57,33,90,45,12,13,67,5,1.5,0.87,2.37,1.18,2.05,/en/squads/2a8183b3/2020-2021/Villarreal-Stats
ESP-La Liga,2021,Alavés,30,28.7,42.8,38,418,3420,38,35,21,56,30,5,8,96,8,0.92,0.55,1.47,0.79,1.34,/en/squads/8d6fd021/2020-2021/Alaves-Stats
ESP-La Liga,2021,Athletic Club,27,26.6,49.9,38,418,3420,38,43,31,74,39,4,5,82,3,1.13,0.82,1.95,1.03,1.84,/en/squads/2b390eca/2020-2021/Athletic-Club-Stats
ESP-La Liga,2021,Atlético Madrid,25,27.3,52.3,38,418,3420,38,65,54,119,60,5,7,100,0,1.71,1.42,3.13,1.58,3.0,/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats
ESP-La Liga,2021,Barcelona,25,26.4,65.5,38,418,3420,38,80,51,131,76,4,8,72,2,2.11,1.34,3.45,2.0,3.34,/en/squads/206d90db/2020-2021/Barcelona-Stats
ESP-La Liga,2021,Celta Vigo,30,26.6,53.3,38,418,3420,38,55,39,94,48,7,7,109,5,1.45,1.03,2.47,1.26,2.29,/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats
ESP-La Liga,2021,Cádiz,34,28.8,34.8,38,418,3420,38,33,16,49,29,4,4,81,3,0.87,0.42,1.29,0.76,1.18,/en/squads/ee7c297c/2020-2021/Cadiz-Stats
ESP-La Liga,2021,Eibar,30,28.2,49.3,38,418,3420,38,29,20,49,25,4,9,71,3,0.76,0.53,1.29,0.66,1.18,/en/squads/bea5c710/2020-2021/Eibar-Stats
ESP-La Liga,2021,Elche,30,28.1,47.5,38,418,3420,38,33,25,58,31,2,3,99,3,0.87,0.66,1.53,0.82,1.47,/en/squads/6c8b07df/2020-2021/Elche-Stats
ESP-La Liga,2021,Getafe,31,26.7,43.3,38,418,3420,38,27,14,41,24,3,5,120,7,0.71,0.37,1.08,0.63,1.0,/en/squads/7848bd64/2020-2021/Getafe-Stats
ESP-La Liga,2021,Granada,34,27.4,41.4,38,418,3420,38,47,30,77,44,3,5,97,6,1.24,0.79,2.03,1.16,1.95,/en/squads/a0435291/2020-2021/Granada-Stats
ESP-La Liga,2021,Huesca,27,28.0,48.3,38,418,3420,38,32,23,55,29,3,4,69,2,0.84,0.61,1.45,0.76,1.37,/en/squads/c6c493e6/2020-2021/Huesca-Stats
ESP-La Liga,2021,Levante,29,28.0,52.2,38,418,3420,38,45,35,80,42,3,6,68,1,1.18,0.92,2.11,1.11,2.03,/en/squads/9800b6a1/2020-2021/Levante-Stats
ESP-La Liga,2021,Osasuna,28,27.9,43.2,38,418,3420,38,36,25,61,31,5,6,80,5,0.95,0.66,1.61,0.82,1.47,/en/squads/03c57e2b/2020-2021/Osasuna-Stats
ESP-La Liga,2021,Real Betis,25,27.9,53.6,38,418,3420,38,50,35,85,42,8,11,93,8,1.32,0.92,2.24,1.11,2.03,/en/squads/fc536746/2020-2021/Real-Betis-Stats
ESP-La Liga,2021,Real Madrid,30,27.9,59.3,38,418,3420,38,64,53,117,61,3,3,59,2,1.68,1.39,3.08,1.61,3.0,/en/squads/53a2f082/2020-2021/Real-Madrid-Stats
ESP-La Liga,2021,Real Sociedad,30,25.0,54.9,38,418,3420,38,58,39,97,49,9,12,81,1,1.53,1.03,2.55,1.29,2.32,/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats
ESP-La Liga,2021,Sevilla,26,28.1,60.9,38,418,3420,38,52,36,88,46,6,7,79,2,1.37,0.95,2.32,1.21,2.16,/en/squads/ad2be733/2020-2021/Sevilla-Stats
ESP-La Liga,2021,Valencia,30,25.2,46.9,38,418,3420,38,48,35,83,40,8,10,82,5,1.26,0.92,2.18,1.05,1.97,/en/squads/dcc91a7b/2020-2021/Valencia-Stats
ESP-La Liga,2021,Valladolid,32,28.1,45.2,38,418,3420,38,34,21,55,27,7,8,93,4,0.89,0.55,1.45,0.71,1.26,/en/squads/17859612/2020-2021/Valladolid-Stats
ESP-La Liga,2021,Villarreal,29,28.0,55.2,38,418,3420,38,57,33,90,45,12,13,67,5,1.5,0.87,2.37,1.18,2.05,/en/squads/2a8183b3/2020-2021/Villarreal-Stats
ESP-La Liga,2223,Almería,29,26.4,45.1,38,418,3420,38,49,33,82,47,2,3,98,4,1.29,0.87,2.16,1.24,2.11,/en/squads/78ecf4bb/2022-2023/Almeria-Stats
ESP-La Liga,2223,Athletic Club,26,27.4,51.6,38,418,3420,38,46,33,79,41,5,7,81,5,1.21,0.87,2.08,1.08,1.95,/en/squads/2b390eca/2022-2023/Athletic-Club-Stats
ESP-La Liga,2223,Atlético Madrid,27,28.5,50.6,38,418,3420,38,68,51,119,67,1,1,92,8,1.79,1.34,3.13,1.76,3.11,/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats
ESP-La Liga,2223,Barcelona,29,25.9,64.3,38,418,3420,38,69,56,125,69,0,2,84,6,1.82,1.47,3.29,1.82,3.29,/en/squads/206d90db/2022-2023/Barcelona-Stats
ESP-La Liga,2223,Celta Vigo,26,26.7,50.2,38,418,3420,38,41,31,72,39,2,3,85,6,1.08,0.82,1.89,1.03,1.84,/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats
ESP-La Liga,2223,Cádiz,38,29.1,41.9,38,418,3420,38,29,20,49,25,4,5,116,7,0.76,0.53,1.29,0.66,1.18,/en/squads/ee7c297c/2022-2023/Cadiz-Stats
ESP-La Liga,2223,Elche,32,28.3,45.5,38,418,3420,38,30,21,51,26,4,5,99,12,0.79,0.55,1.34,0.68,1.24,/en/squads/6c8b07df/2022-2023/Elche-Stats
ESP-La Liga,2223,Espanyol,33,27.6,43.1,38,418,3420,38,51,31,82,46,5,5,99,10,1.34,0.82,2.16,1.21,2.03,/en/squads/a8661628/2022-2023/Espanyol-Stats
ESP-La Liga,2223,Getafe,25,27.4,39.9,38,418,3420,38,34,21,55,29,5,8,126,9,0.89,0.55,1.45,0.76,1.32,/en/squads/7848bd64/2022-2023/Getafe-Stats
ESP-La Liga,2223,Girona,29,26.0,51.3,38,418,3420,38,55,41,96,47,8,9,92,3,1.45,1.08,2.53,1.24,2.32,/en/squads/9024a00a/2022-2023/Girona-Stats
ESP-La Liga,2223,Mallorca,31,27.7,41.1,38,418,3420,38,36,27,63,32,4,5,120,5,0.95,0.71,1.66,0.84,1.55,/en/squads/2aa12281/2022-2023/Mallorca-Stats
ESP-La Liga,2223,Osasuna,26,27.5,48.0,38,418,3420,38,36,30,66,32,4,5,93,7,0.95,0.79,1.74,0.84,1.63,/en/squads/03c57e2b/2022-2023/Osasuna-Stats
ESP-La Liga,2223,Rayo Vallecano,28,27.9,51.2,38,418,3420,38,41,29,70,37,4,8,90,6,1.08,0.76,1.84,0.97,1.74,/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats
ESP-La Liga,2223,Real Betis,30,28.6,50.6,38,418,3420,38,43,26,69,35,8,9,83,15,1.13,0.68,1.82,0.92,1.61,/en/squads/fc536746/2022-2023/Real-Betis-Stats
ESP-La Liga,2223,Real Madrid,26,27.4,60.9,38,418,3420,38,73,56,129,64,9,12,72,3,1.92,1.47,3.39,1.68,3.16,/en/squads/53a2f082/2022-2023/Real-Madrid-Stats
ESP-La Liga,2223,Real Sociedad,30,25.9,54.6,38,418,3420,38,47,36,83,45,2,4,90,2,1.24,0.95,2.18,1.18,2.13,/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats
ESP-La Liga,2223,Sevilla,35,28.7,52.6,38,418,3420,38,47,31,78,43,4,5,121,13,1.24,0.82,2.05,1.13,1.95,/en/squads/ad2be733/2022-2023/Sevilla-Stats
ESP-La Liga,2223,Valencia,28,24.2,52.0,38,418,3420,38,40,23,63,35,5,8,93,8,1.05,0.61,1.66,0.92,1.53,/en/squads/dcc91a7b/2022-2023/Valencia-Stats
ESP-La Liga,2223,Valladolid,36,27.4,48.7,38,418,3420,38,32,24,56,29,3,4,94,6,0.84,0.63,1.47,0.76,1.39,/en/squads/17859612/2022-2023/Valladolid-Stats
ESP-La Liga,2223,Villarreal,32,28.4,56.9,38,418,3420,38,57,33,90,53,4,7,91,4,1.5,0.87,2.37,1.39,2.26,/en/squads/2a8183b3/2022-2023/Villarreal-Stats
ESP-La Liga,2324,Alavés,30,25.6,41.8,38,418,3420,38,33,28,61,30,3,7,84,1,0.87,0.74,1.61,0.79,1.53,/en/squads/8d6fd021/2023-2024/Alaves-Stats
ESP-La Liga,2324,Almería,35,25.6,46.4,38,418,3420,38,42,25,67,40,2,2,93,6,1.11,0.66,1.76,1.05,1.71,/en/squads/78ecf4bb/2023-2024/Almeria-Stats
ESP-La Liga,2324,Athletic Club,27,27.3,49.8,38,418,3420,38,59,41,100,56,3,5,80,5,1.55,1.08,2.63,1.47,2.55,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats
ESP-La Liga,2324,Atlético Madrid,27,29.2,50.8,38,418,3420,38,68,48,116,63,5,6,89,5,1.79,1.26,3.05,1.66,2.92,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats
ESP-La Liga,2324,Barcelona,29,26.0,64.3,38,418,3420,38,76,55,131,70,6,7,87,2,2.0,1.45,3.45,1.84,3.29,/en/squads/206d90db/2023-2024/Barcelona-Stats
ESP-La Liga,2324,Celta Vigo,31,26.7,46.1,38,418,3420,38,45,35,80,42,3,5,66,5,1.18,0.92,2.11,1.11,2.03,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats
ESP-La Liga,2324,Cádiz,34,28.5,43.3,38,418,3420,38,25,17,42,22,3,3,107,7,0.66,0.45,1.11,0.58,1.03,/en/squads/ee7c297c/2023-2024/Cadiz-Stats
ESP-La Liga,2324,Getafe,33,27.3,44.8,38,418,3420,38,42,27,69,36,6,7,135,10,1.11,0.71,1.82,0.95,1.66,/en/squads/7848bd64/2023-2024/Getafe-Stats
ESP-La Liga,2324,Girona,25,26.1,56.9,38,418,3420,38,84,64,148,77,7,8,75,1,2.21,1.68,3.89,2.03,3.71,/en/squads/9024a00a/2023-2024/Girona-Stats
ESP-La Liga,2324,Granada,40,26.7,45.6,38,418,3420,38,35,27,62,30,5,8,98,4,0.92,0.71,1.63,0.79,1.5,/en/squads/a0435291/2023-2024/Granada-Stats
ESP-La Liga,2324,Las Palmas,29,25.6,59.2,38,418,3420,38,33,23,56,30,3,5,84,5,0.87,0.61,1.47,0.79,1.39,/en/squads/0049d422/2023-2024/Las-Palmas-Stats
ESP-La Liga,2324,Mallorca,25,28.7,45.0,38,418,3420,38,33,27,60,32,1,3,105,4,0.87,0.71,1.58,0.84,1.55,/en/squads/2aa12281/2023-2024/Mallorca-Stats
ESP-La Liga,2324,Osasuna,29,27.7,47.5,38,418,3420,38,45,32,77,41,4,5,78,5,1.18,0.84,2.03,1.08,1.92,/en/squads/03c57e2b/2023-2024/Osasuna-Stats
ESP-La Liga,2324,Rayo Vallecano,26,29.4,49.4,38,418,3420,38,29,12,41,23,6,6,108,5,0.76,0.32,1.08,0.61,0.92,/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats
ESP-La Liga,2324,Real Betis,35,27.8,50.4,38,418,3420,38,46,31,77,44,2,3,87,3,1.21,0.82,2.03,1.16,1.97,/en/squads/fc536746/2023-2024/Real-Betis-Stats
ESP-La Liga,2324,Real Madrid,27,27.4,59.2,38,418,3420,38,85,66,151,83,2,5,69,4,2.24,1.74,3.97,2.18,3.92,/en/squads/53a2f082/2023-2024/Real-Madrid-Stats
ESP-La Liga,2324,Real Sociedad,31,25.8,55.3,38,418,3420,38,48,36,84,44,4,4,98,2,1.26,0.95,2.21,1.16,2.11,/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats
ESP-La Liga,2324,Sevilla,35,28.6,50.3,38,418,3420,38,46,30,76,44,2,2,108,4,1.21,0.79,2.0,1.16,1.95,/en/squads/ad2be733/2023-2024/Sevilla-Stats
ESP-La Liga,2324,Valencia,29,23.8,44.3,38,418,3420,38,39,24,63,31,8,9,64,5,1.03,0.63,1.66,0.82,1.45,/en/squads/dcc91a7b/2023-2024/Valencia-Stats
ESP-La Liga,2324,Villarreal,32,27.9,49.6,38,418,3420,38,64,47,111,59,5,7,110,8,1.68,1.24,2.92,1.55,2.79,/en/squads/2a8183b3/2023-2024/Villarreal-Stats
ESP-La Liga,2425,Alavés,29,26.6,45.3,38,418,3420,38,38,20,58,29,9,11,107,5,1.0,0.53,1.53,0.76,1.29,/en/squads/8d6fd021/2024-2025/Alaves-Stats
ESP-La Liga,2425,Athletic Club,31,26.9,48.4,38,418,3420,38,53,40,93,50,3,6,64,3,1.39,1.05,2.45,1.32,2.37,/en/squads/2b390eca/2024-2025/Athletic-Club-Stats
ESP-La Liga,2425,Atlético Madrid,24,28.4,52.6,38,418,3420,38,68,51,119,62,6,7,75,3,1.79,1.34,3.13,1.63,2.97,/en/squads/db3b9613/2024-2025/Atletico-Madrid-Stats
ESP-La Liga,2425,Barcelona,28,24.7,68.3,38,418,3420,38,99,72,171,92,7,8,63,3,2.61,1.89,4.5,2.42,4.32,/en/squads/206d90db/2024-2025/Barcelona-Stats
ESP-La Liga,2425,Celta Vigo,30,26.8,53.6,38,418,3420,38,58,40,98,50,8,9,84,6,1.53,1.05,2.58,1.32,2.37,/en/squads/f25da7fb/2024-2025/Celta-Vigo-Stats
ESP-La Liga,2425,Espanyol,27,25.2,39.8,38,418,3420,38,38,27,65,33,5,5,88,1,1.0,0.71,1.71,0.87,1.58,/en/squads/a8661628/2024-2025/Espanyol-Stats
ESP-La Liga,2425,Getafe,30,27.7,41.8,38,418,3420,38,34,21,55,29,5,5,110,7,0.89,0.55,1.45,0.76,1.32,/en/squads/7848bd64/2024-2025/Getafe-Stats
ESP-La Liga,2425,Girona,30,27.5,56.3,38,418,3420,38,43,31,74,39,4,5,76,2,1.13,0.82,1.95,1.03,1.84,/en/squads/9024a00a/2024-2025/Girona-Stats
ESP-La Liga,2425,Las Palmas,34,26.7,50.7,38,418,3420,38,38,27,65,35,3,4,110,4,1.0,0.71,1.71,0.92,1.63,/en/squads/0049d422/2024-2025/Las-Palmas-Stats
